给煤量,主蒸汽压力,炉膛出口烟温度,主蒸汽温度,机组负荷,给水温度,给水流量,一次风量,二次风量,二次风温,含氧量
196.76151816717993,16.006899520754814,171.22351815283966,535.78125,498.8645642069013,261.1490700224526,1425.2568590796654,496.97922388712567,708.9185255191754,316.6107492555773,3.086075577044969
197.93025024447056,16.00314585864544,171.18235021400193,535.8030604044596,494.6011737515115,261.09298027886285,1427.3795388168344,500.8515625,705.9902916564554,316.6158548167306,3.0800473646414637
198.38309093909496,15.999392196536064,171.13556179006835,535.8125,494.0726506209777,261.0368905352731,1409.605028796196,503.7068967183431,703.9576951772387,316.62096037788376,3.062282774794163
199.87699102099458,15.99563853442669,171.08877336613466,535.8125,499.50065527163554,260.98080079168335,1402.4941279653874,506.5859375,701.3102167669426,316.62606593903706,3.051663557230705
200.6473663675984,16.084487784799954,171.04198494220105,535.8125,503.171645407508,260.8633760833486,1417.0722598117673,506.5859375,708.893153782458,316.63117150019025,2.997481263519834
201.38184526633128,16.09877003971328,170.9951965182674,536.1178456624349,506.51437201576516,260.056494508456,1425.1742788332203,511.21590423583984,720.7703899356899,316.63627706134355,2.9442088505021395
201.49266369185565,16.09964644195687,170.9484080943338,536.25,509.5782101185423,260.0546875,1432.1242209923143,509.5796875,718.3484295647334,316.6413826224968,2.915514687481927
201.86042837237147,16.100522844200462,170.90161967040012,536.25,509.4065622647189,260.0546875,1441.3814583111555,508.00170313517253,725.6068871693944,316.64648818365004,2.913614590830161
202.08244946030715,16.10139924644405,170.85483124646652,536.25,509.92619088911454,260.1231136346857,1444.9800233463861,509.413201268514,732.4550063214316,316.65159374480334,2.9104860399660475
202.19326031328288,16.102275648687637,170.56411178483418,536.7407341003418,510.8893557057835,261.0083462960669,1439.492873805614,512.46875,735.8555039965361,316.6566993059565,2.906530615388865
202.64746239025695,16.10315205093123,169.79296875,536.953125,511.4103164534919,261.0488267200682,1442.1273653147252,512.46875,729.8569314727577,316.6618048671098,2.9097601891859424
204.80511817095334,16.10402845317482,169.79296875,536.953125,507.9408859680955,261.0873341194374,1439.859989641679,509.40784374872845,727.7258595599164,316.666910428263,2.9252278310230273
205.15895245891716,16.181766494367725,169.1420570373535,536.953125,509.4696829522494,261.1258415188065,1433.988652914659,511.8574900985281,737.6842932446883,316.6720159894163,2.962260639598174
205.08934914200734,16.190199004279243,168.53352788289388,537.432953898112,512.6132064537301,261.1643489181756,1438.2381639163111,506.51568825637094,734.4716459174589,316.6771215505695,2.9869240392048053
203.0519044481415,16.186943795945908,167.70790326327293,537.640625,512.3681948540163,261.20285631754484,1445.6310687027458,499.88558838413513,735.1099098523716,316.6822271117228,2.9907432538055505
202.10410586833473,16.183688587612576,166.75741211046568,537.640625,511.29799096172985,261.24136371691395,1447.7826578017532,496.68049946579976,734.1606952894324,316.6873326728759,3.001015578849516
200.09456075082392,16.180433379279243,166.69327556804444,537.640625,509.94171870932917,261.2798711162832,1455.473766565385,494.953125,732.2901190937419,316.6924382340293,3.029245844966438
199.3366425496284,16.177178170945908,165.69140651508545,537.4334261576334,508.20035762020075,261.3183785156523,1452.1039151018072,492.39343846638997,731.0196849537211,316.69754379518247,3.0713745117977265
199.2857518287329,16.173922962612576,165.68359375,537.34375,504.824210412583,261.3568859150214,1449.2015949386068,489.8125,731.4577246004767,316.7026493563358,3.0908184716273657
198.3212217800565,16.170667754279243,165.68359375,537.34375,498.8149651093253,261.3953933143906,1436.6110706499262,493.7553342183431,726.7867062449507,316.70775491748896,3.0923244961343452
196.96889905970914,16.27406702797474,165.9379560470581,537.0452835083008,499.35779171654553,261.4339007137597,1426.463980888673,493.01441917419436,721.6188837042382,316.71286047864226,3.110435552474406
196.60761289321167,16.2939237483171,166.72265625,536.34375,501.6712338347069,261.4724081131289,1425.7741012189801,493.98870333035785,719.0054622595071,316.7179660397955,3.1231445291980973
195.98932685862655,16.298517317854284,167.17266855239868,536.34375,502.4621945587865,261.51091551249806,1437.0420997722156,496.0611844877774,712.2948144694308,316.72307160094874,3.1273078815922815
195.3985500867758,16.30311088739147,167.98586854934692,536.0400780836741,501.4922741575981,260.65575976060336,1448.5610526247494,497.40457145170626,712.2896008334183,316.72817716210204,3.1223132767541135
196.531358564455,16.307704456928654,168.76171875,535.328125,501.2331655251789,260.51612851412403,1451.9456220333163,497.854031531016,709.3153215770769,316.73328272325523,3.1072615598255067
198.02509592416908,16.312298026465836,169.4140748023987,535.328125,498.8437636173709,260.5042399271675,1447.9535100329654,508.2719221274058,709.5870232792599,316.73838828440853,3.064467345508517
197.93779966011456,16.31689159600302,169.7734375,535.328125,497.09974989039586,260.492351340211,1446.8681348683801,508.8984375,701.4930177530543,316.7434938455617,3.0384373390732495
197.85050339606005,16.321485165540206,169.7734375,535.1739531040191,501.35979994654656,260.4804627532544,1448.77228453441,506.875515349706,704.8481296596559,316.748599406715,3.019340600099652
197.54176912842578,16.32607873507739,169.8260597142915,534.8125,503.5062093612496,260.4685741662979,1459.033016689224,498.4680902004242,711.731699566873,316.7537049678682,2.977532593868125
196.93274680545107,16.330672304614577,170.78059290544041,534.8125,504.3110507946904,260.4566855793414,1469.9356124062538,494.7734375,713.5644730149253,316.7588105290215,2.9265430072392107
195.26734072933877,16.335265874151762,170.81261718273163,534.8125,502.74494538795466,260.44479699238485,1479.791423220838,494.7734375,707.930495818712,316.7639160901747,2.91771140432448
193.95075492064612,16.339859443688947,170.83703124523163,535.0554375330607,501.33375758600874,260.43290840542835,1478.005457385591,494.7734375,712.6658782553704,316.769021651328,2.923369471783594
193.9499225666582,16.435096525837658,170.86144530773163,535.625,499.5966256301324,260.4210198184718,1475.10572325346,493.88459367752074,712.0613059145514,316.7741272124812,2.940736543283101
192.79906964608753,16.44873046875,170.88585937023163,535.625,497.89570251822636,260.4091312315153,1470.0710688116328,494.71844554742177,711.3638470700167,316.7792327736345,2.9531093310625853
192.02202831718188,16.44873046875,170.66115362416457,535.625,496.74262550949896,260.3972426445588,1459.1276814918326,498.765625,699.928347559209,316.7843383347876,2.9687985162792745
191.29117550469434,16.44873046875,169.65572083791096,536.5369972387949,496.42209300994875,260.3853540576023,1448.7007247497177,493.99982240994774,703.5094085813998,316.78944389594096,2.989487822733428
191.4999935698621,16.529790351583312,168.83738851861563,536.640625,496.9996183285268,260.3734654706457,1443.0453025735155,491.9375,704.761369389127,316.79454945709426,3.0324558938776556
193.47582142378153,16.53823184386148,167.830652767609,536.640625,498.224258440849,260.3615768836892,1448.2993288365237,500.47575057347615,701.3302342499018,316.7996550182475,3.046501031942938
194.45476831524965,16.53450766483606,166.6297608759458,536.640625,499.6886166710488,260.34968829673267,1459.0730994230273,506.03125,703.6125442556906,316.80476057940075,3.045918881847714
195.0171244376255,16.530783485810638,165.3952226638794,536.8513281345367,500.14136530925276,260.33779970977616,1462.6952673316127,506.03125,701.0946836722549,316.80986614055394,3.0512091696168953
195.79174914397464,16.527059306785212,163.96633390466022,536.875,501.72469117973014,260.32591112281966,1457.5317321964137,507.5285861412684,703.6833798022094,316.8149717017072,3.056527878267342
196.7842282557666,16.523335127759786,163.79548476981589,536.875,505.8525332420937,260.31402253586316,1465.9793550397173,505.86278882821404,705.3101379243358,316.8200772628604,3.054726867037051
198.4792046104464,16.519610948734364,163.78181572028672,536.875,509.65118302343683,260.3021339489066,1475.5630209553658,508.8690861463547,711.1286111161239,316.8251828240137,3.052925855806761
199.60678229779074,16.515886769708942,163.76814667075755,535.9479062080384,510.0599447547229,260.2902453619501,1495.7287609324073,509.7318731194591,719.0001414078163,316.8302883851669,3.0451299812132806
199.60594994380278,16.512162590683516,163.7544776212284,535.84375,509.81987595522565,260.27835677499354,1497.8167959291711,505.20065807840666,725.7408501998027,316.8353939463202,3.037310080090972
200.5416331047356,16.50843841165809,163.74080857169923,535.84375,510.5719300685978,260.26646818803704,1503.7319370232706,509.1328125,737.584622312509,316.8404995074734,3.054544783032036
201.95111358439337,16.50471423263267,163.7271395221701,535.1447499593099,511.44856979205446,260.9610591617028,1511.1377598726908,509.1328125,733.2593568816724,316.8456050686267,3.0993299936921432
202.39251538183893,16.500990053607246,163.71347047264095,534.84375,510.90293672145367,261.2748678590678,1518.7802992579777,509.1328125,734.9995926503134,316.8507106297799,3.150210073602112
202.5543455964738,16.38332927401872,163.6998014231118,534.84375,509.48582806587217,261.2397610552703,1526.496842833805,504.3638982216517,731.7786317399439,316.8558161909332,3.216570168409911
200.41102134130983,16.35736693212619,163.68613237358267,534.5400780836741,508.20449939722056,261.20465425147285,1519.1109246141307,502.3307888587316,732.5867056229321,316.86092175208637,3.23721889404552
199.1857517308792,16.347726507446705,164.3376028630104,533.828125,506.7204846754916,261.16954744767537,1513.2553630730565,495.7567263841629,726.5522180257019,316.86602731323967,3.256102787612191
197.34887787306747,16.33808608276722,164.703125,533.828125,504.3628289269049,261.13444064387795,1515.8206548934554,491.87622635364534,728.0141045677757,316.87113287439297,3.263413324670909
197.27267255601205,16.32844565808773,164.9507935523987,533.828125,503.0342437820769,261.0993338400805,1518.7022279953128,490.8674299001694,719.4024385637491,316.87623843554616,3.275885957706251
197.55082824211414,16.31880523340824,165.71484375,533.6225624720256,502.87351489922366,261.064227036283,1508.1442496472232,494.53125,722.875936946702,316.88134399669946,3.2775169597915976
199.95240327630572,16.309164808728756,165.96051445007325,533.140625,502.4403086163346,261.0291202324855,1499.2726494696553,503.16191456317904,722.7395773744695,316.88644955785264,3.264643932994467
200.0893469331494,16.29952438404927,166.72265625,533.140625,500.48711486418887,260.99401342868805,1509.5062484679793,506.8359375,723.4836797755544,316.89155511900594,3.2516905441612836
201.291194669506,16.221634392782487,166.72265625,533.140625,503.86336606126144,260.9589066248906,1501.9300766973558,506.8359375,719.5055678408748,316.8966606801592,3.2301330919292632
202.89477132681878,16.2109375,166.72265625,533.1359531243642,506.39719519953724,260.9237998210931,1513.007188898341,506.8359375,714.8488413814785,316.90176624131243,3.206387860956205
203.0223893421292,16.2109375,166.95708531614204,533.125,508.2136730481339,260.8886930172956,1505.2557921271261,510.69682053724927,718.6855935854134,316.9068718024656,3.192697173409949
203.07871759835558,16.2109375,167.6338815940054,533.125,509.98250494676745,260.85358621349815,1509.4291481427385,508.7114685376485,728.3042165858968,316.91197736361886,3.131860969772397
203.1350458545819,16.101094380021095,167.5567845545317,533.125,510.4837939940946,260.8184794097007,1534.7496221479544,507.140625,734.1420166442426,316.9170829247721,3.0975044715225883
203.19137411080828,16.0849609375,167.47968751505803,533.1760481849384,511.2887576613903,260.78337260590325,1533.9865856134988,507.140625,730.7453099290371,316.9221884859254,3.0973426219556175
203.24770236703463,16.0849609375,167.40259047558433,533.6406237110424,511.2153510145362,261.3132814573412,1527.5705634218343,507.140625,729.3756519632324,316.9272940470786,3.0988828467319265
203.304030623261,16.0849609375,167.32549343611066,533.640625,511.1640630273008,261.57355973994976,1523.8844834324898,504.7191216293659,733.2546922222518,316.9323996082319,3.0906943255742565
203.16091743859403,16.00683608278632,167.24839639663696,533.640625,510.69638843286833,261.5620126001173,1515.4866236095108,503.87067709271867,733.5736684230343,316.9375051693851,3.089544767012157
202.9903409804004,15.995361328125,167.17129935716326,533.7064479473705,510.0789349947094,261.55046546028495,1512.6046959751345,504.1013318546235,731.4018322238222,316.9426107305384,3.092087616848525
203.01061154431903,15.995361328125,166.65422569558535,534.3124983029093,509.4716798254022,261.5389183204526,1506.8499757841084,504.3319866165282,728.552171960187,316.9477162916917,3.098213693572123
203.10087999819115,15.995361328125,166.08674553462436,534.3125,508.8709523958651,261.5273711806202,1502.3908093967054,501.8952439230013,729.6829351162323,316.95282185284486,3.116877417450491
204.02942738960522,15.888622960083637,166.09232589176725,534.3125,508.308110983882,261.51582404078783,1499.18101197272,501.66871164789205,733.1268486268154,316.95792741399816,3.1317562382675326
204.34782202502285,15.869346458969988,166.09790624891008,534.3697358437189,507.9797723085531,261.5042769009554,1489.7460363420869,506.7487731040859,746.209443390743,316.96303297515135,3.1330983812161226
203.8640695901077,15.865477450760238,166.10348660605297,534.8906235548051,507.2233041142845,261.49272976112303,1490.8912109816995,502.5312633192285,747.3161347064893,316.96813853630465,3.133245470752678
202.85757502282672,15.861608442550494,166.1090669631958,534.890625,505.82900721748837,261.4811826212906,1489.9861486685688,497.1662809054057,737.9101067190647,316.97324409745784,3.1258553284051644
201.88835975527525,15.857739434340747,166.11464732033863,534.890625,504.313875471352,261.4696354814582,1475.080122339433,495.6359151452827,730.756604720958,316.97834965861114,3.122756772221621
201.92178695426355,15.853870426131003,166.36565201571045,534.9686940771138,503.1764458068655,261.45808834162585,1472.0533135172286,499.5184922287814,730.0804802120111,316.9834552197643,3.122903861758177
202.44335846467777,15.850001417921256,167.125,535.6874979871715,503.1262825731376,261.4465412017935,1461.1911802882883,504.3173856417338,728.1052887432625,316.9885607809176,3.1230509512947324
204.23815128723953,15.846132409711512,167.37171230316162,535.6875,504.55643718488534,261.4349940619611,1457.2450371839202,511.84301584561666,733.2619653014453,316.99366634207087,3.113207653286837
205.10283440409154,15.842263401501764,168.1328125,535.6875,506.7976096675714,261.4234469221287,1457.757239637254,512.390625,729.1800869356681,316.9987719032241,3.087481162583977
205.44516329631003,15.83839439329202,168.1328125,535.7277197820727,508.7522409662533,261.4118997822963,1467.185169704927,512.390625,725.1486254109254,317.0038774643773,3.062693733395061
205.43620510768423,15.834525385082275,168.1328125,536.0937489844576,509.7178761683242,261.40035264246393,1466.1866943293826,511.88014315061565,732.5270555210543,317.00898302553054,3.0338192527192316
204.55399002411235,15.830656376872529,168.29410631691835,536.09375,510.3691004667933,261.3888055026315,1465.6811715359877,504.43530953632995,734.4710534581558,317.0140885866838,2.9842363151134834
203.96809341793266,15.921427984066868,168.7737601068285,536.09375,510.9569605692975,261.3772583627991,1461.6552032554753,501.625,731.472016333196,317.0191941478371,2.974563610446809
203.8147261927698,15.93505859375,168.74397001844463,536.1602673318895,508.8483858490928,261.36571122296675,1458.5441362442207,502.46899998982747,728.5039390210995,317.02429970899044,2.9598298527830433
201.99633156795568,15.93505859375,168.7141799300608,536.7656233204492,510.36830982270874,261.3541640831344,1442.2690504648656,499.3871169169744,734.0644827228721,317.02940527014357,2.952030072622135
201.4050974695348,15.93505859375,168.68438984167696,536.765625,510.77291556078274,261.34261694330195,1427.4951376374752,494.7265625,733.4393460936578,317.03451083129687,2.949291676251944
200.5361821734749,16.007861591875553,168.65459975329313,536.765625,511.97209000508803,261.3310698034696,1426.6555836264101,494.7265625,733.1312382279322,317.03961639245006,2.958661201888128
199.19605721326894,16.0185546875,168.6248096649093,536.8322825936644,513.8112005402047,261.3195226636372,1415.9833811703575,494.7265625,728.3238234674222,317.04472195360336,2.9624470272329866
198.19603173959604,16.0185546875,168.59501957652546,537.453108832422,512.4602901410028,261.30797552380477,1411.8274988405074,493.8325620690982,723.8512739140642,317.04982751475654,2.9644854329660375
197.53299349910665,16.0185546875,168.5652294881416,537.453125,509.8580634711259,261.2964283839724,1411.8442939273395,494.90625,721.4876880570212,317.05493307590984,2.9818401716537792
197.59705975937172,16.15505270957947,168.53543939975776,537.453125,506.97711333074193,261.28488124414,1404.8291172474414,499.76119422657706,715.0358528936799,317.06003863706303,2.9861718062807885
196.9987100246369,16.17529296875,168.50564931137393,537.4378213086683,505.185284010859,261.27333410430765,1395.2145189614346,500.1689946145722,709.5084275068559,317.06514419821633,2.986045773503145
196.96093339594466,16.17529296875,168.4758592229901,537.2968766690335,504.0414527411469,261.2617869644752,1393.6083575725763,500.01629575093585,704.0744306683903,317.0702497593695,2.9859197407255014
197.0969898405046,16.17529296875,168.44606913460626,537.296875,502.11653868415294,261.25023982464285,1394.397153267409,499.86359688729954,707.8951331615344,317.0753553205228,2.985793707947858
197.23304628506452,16.323022019863128,168.41627904622243,537.296875,502.1569104156302,261.2386926848105,1402.0850702479688,501.4779992446957,710.3502116350302,317.080460881676,2.9783510943544704
197.36910272962447,16.3447265625,168.3864889578386,537.2166212344723,503.1795262506882,261.22714554497804,1404.0992173465606,505.5859375,709.8224745628844,317.0855664428293,2.9569471748238194
197.50515917418443,16.3447265625,168.35669886945473,536.4687589382571,504.5209683842669,260.71293300940914,1406.0333858385459,505.5859375,708.751400891339,317.09067200398255,2.9356811309771644
197.64121561874435,16.3447265625,168.3269087810709,536.46875,505.5224798711969,260.50772717161124,1414.9731964656344,505.5859375,707.8146204395691,317.0957775651358,2.931058222895183
197.77727206330428,16.481548571586607,168.29711869268706,536.46875,506.31139200173317,260.5587159764232,1435.6834700178267,506.3819770812988,714.8467970960612,317.1008831262891,2.929943697736764
198.72394642533786,16.50146484375,168.26732860430323,536.3845796976756,507.3728191298226,260.6097047812351,1447.0624027699023,508.2578125,716.4217183091159,317.1059886874422,2.934000939439701
199.55768145862746,16.50146484375,168.2375385159194,535.6093841796844,509.4953877702136,260.66069358604705,1456.7196849301256,509.77383614381154,724.9336014169211,317.1110942485956,2.9506052119627846
200.22985380500717,16.50146484375,168.00392566727598,535.609375,510.78129818656924,260.711682390859,1467.6573483053717,511.59719507694246,730.763996365037,317.11619980974876,2.961945624907969
200.2737325685829,16.58514184976033,167.36328125,535.609375,512.6479840859524,260.7626711956709,1469.5430967161305,507.5390625,725.9390237330437,317.1213053709021,2.9764849418728425
200.96345660860268,16.59150473519314,166.91153144836426,535.6032535234674,514.9643937011133,260.81366000048286,1468.2417543906097,507.5390625,723.2405956906275,317.12641093205525,3.0300358135453105
201.17492917506925,16.585132827307554,166.34765625,535.5468756676134,516.5930839538574,260.8646488052948,1481.5872905257884,509.0403652191162,727.4687727836013,317.13151649320855,3.0900858429128455
201.23654566941218,16.578760919421963,166.34765625,535.546875,517.6863841217219,260.9156376101067,1499.268119668857,507.9902488708496,727.1825674823278,317.13662205436174,3.110575204954303
201.29816216375514,16.572389011536373,166.34765625,535.546875,520.237897967423,260.96662641491866,1510.6530924775948,511.0020355224609,725.0757225146931,317.14172761551504,3.133420951596751
201.67147229077807,16.566017103650786,165.69897254446198,535.565239429598,519.1536712016497,261.0176152197306,1521.8112457770233,512.53125,724.9176259686653,317.1468331766682,3.1378426553692265
201.95520724307605,16.559645195765192,165.36928873109775,535.7343729971598,518.070687866211,261.595984286217,1527.0914006709431,510.67615191141766,729.3019674843333,317.1519387378215,3.1395151209962626
202.79268246087497,16.553273287879605,165.40117736190865,535.734375,517.1757615389095,261.87213914401303,1535.816038287224,506.3046875,736.8163355355564,317.1570442989747,3.145275248987151
203.19177615548995,16.54690137999402,165.43306599271952,535.734375,512.2391585599528,261.88405860487813,1531.6266656211678,506.3046875,748.1427715784612,317.162149860128,3.158732197750652
203.23615231629898,16.540529472108425,165.4649546235304,535.734375,511.44003145034526,261.8959780657433,1521.509830859138,504.491486231486,745.1132540108379,317.16725542128125,3.1629435528338767
202.62142540074015,16.534157564222838,165.4968432543413,534.96271387736,514.6818455928212,261.9078975266084,1510.6224995977348,498.5568428039551,741.1925033813291,317.1723609824345,3.1765812608424526
201.99911348598317,16.52778565633725,165.52873188515215,534.875,514.4265680470606,261.9198169874735,1525.8221979130474,495.6406036383421,735.3326302237964,317.1774665435878,3.1811322786001166
201.3266578853842,16.4242675046404,165.56062051596305,534.3770670572917,512.735945550611,261.93173644833865,1526.5930193744805,498.2564860019574,729.7302981946411,317.182572104741,3.198247341694254
200.1294256232605,16.404731858235834,165.59250914677392,533.875,511.73271974735997,261.9436559092038,1531.9641382196712,495.67324295043943,729.8622217646387,317.1876776658943,3.2206385155717485
199.92293152859037,16.399695170779182,165.62439777758482,533.875,507.7334751081291,261.9555753700689,1529.8309887999253,497.7560298106607,722.712178991735,317.19278322704747,3.230861383531893
199.56409792883733,16.39465848332253,165.65628640839572,533.875,503.46702887695795,261.967494830934,1513.2779073284112,496.52743849937747,728.6661230102181,317.19788878820077,3.230287346932317
199.5871504139587,16.389621795865878,165.68817503920658,533.5078125,502.26640625,261.9794142917992,1503.784375,499.32734375,720.1773437500001,317.2029943493539,3.229713310332741
198.91378972508264,16.384585108409226,165.72006367001748,533.140625,501.9014809118014,261.9913337526643,1488.492848295216,494.9453125,715.9956159124149,317.20809991050726,3.2241012264254323
198.24237141973265,16.379548420952574,165.75195230082835,533.140625,504.95894639230755,261.38180529990046,1493.801115550355,494.9453125,717.8647875617569,317.21320547166044,3.202696559503679
198.006318992382,16.374511733495922,165.78384093163925,533.140625,506.1984375,261.0677335398767,1487.403125,494.9453125,714.62421875,317.2183110328138,3.183203367140134
198.02337014325036,16.36947504603927,165.81572956245012,533.1953125,506.30546875,261.05076699947267,1495.915625,495.3640625,715.403125,317.22341659396693,3.1411347975663193
198.1825111378687,16.364438358582618,166.4046368965981,533.25,505.88984375,261.03380045906863,1503.29375,499.72265625,719.95859375,317.22852215512023,3.0959924709380275
198.531105257487,16.359401671125966,166.71875,533.25,505.62284393310546,261.0168339186646,1506.6719395955404,502.27109375,715.8706691741943,317.2336277162734,3.059993326045365
198.19757047085534,16.354364983669313,166.96561223494072,533.25,503.15703125,260.99986737826055,1495.309375,502.41484375,714.5914062500001,317.2387332774267,3.0514131655365304
198.37573804290898,16.34932829621266,167.74325608803053,533.7578125,505.61171875,260.9829008378565,1487.946875,501.234375,714.7703125,317.24383883857996,3.036989352374908
198.63624925275224,16.344291608756013,167.76311837616612,534.265625,506.32265625,260.96593429745246,1484.384375,503.78515625,713.7140625,317.2489443997332,3.0260713427444386
198.681963681039,16.33925492129936,167.78298066430173,534.265625,507.2752735173381,260.9489677570484,1487.512634793255,504.497132619222,718.2816526374728,317.2540499608865,3.009012574182467
198.72767810932567,16.33421823384271,167.80284295243732,534.7713381449381,505.9733191968873,260.9320012166444,1494.7744862801499,503.70280062357585,711.6004531664566,317.2591555220397,3.0029127158957123
198.81991261134962,16.329181546386057,167.82270524057293,535.28125,506.0813768151837,260.91503467624034,1496.5461201048972,505.95823959998995,712.2913242485013,317.264261083193,2.974396019087306
199.96393031534353,16.324144858929404,167.8425675287085,535.28125,507.42534035065523,260.8980681358363,1488.5907706063035,509.77814218902756,716.3929879293622,317.2693666443462,2.9680581425644292
200.70219416148606,16.319108171472752,167.8624298168441,535.28125,508.66717919408245,260.88110159543226,1488.2922835848606,506.5000645915978,716.8578574830873,317.2744722054995,2.966785157624731
200.7323316719291,16.3140714840161,167.88229210497968,535.6391393025716,505.73412784769516,260.8641350550282,1489.3765956062202,506.5,720.365451314321,317.27957776665266,2.9644700072466876
201.16196290023555,16.309034796559448,167.90215439311527,536.0,507.1675097988763,260.8471685146242,1479.5009232523955,506.9996655219804,720.3343704681015,317.28468332780596,2.9450205441929875
202.49434641806948,16.303998109102796,167.92201668125088,536.0,511.3959326426188,260.83020197422013,1471.5079173100078,511.6015080060551,730.5216231832487,317.28978888895915,2.9427170319805906
202.9199370424813,16.298961421646144,167.94187896938647,536.0,513.2735588073731,260.8132354338161,1472.786577910661,510.9993622460972,729.328803498624,317.29489445011245,2.9447274516124016
203.13175964597932,16.293924734189492,167.95219887847458,536.0421875,515.0968825337374,260.79626889341205,1474.8520146987917,507.9610031764696,740.2118510530227,317.3000000112656,2.9467378712442116
203.62602423034699,16.28888804673284,167.84536037345728,536.140625,516.5109375,260.779302353008,1485.596875,508.43046875,731.1507812499999,317.30510557241894,2.950449993863961
204.11211010377718,16.283851359276188,167.70375881095728,536.140625,517.3140625,260.76233581260396,1497.859375,510.453125,735.4312500000001,317.3102111335721,2.9701423990469293
204.7423366022074,16.278814671819536,167.56215724845728,536.140625,518.1231952667237,261.31399211265176,1499.7182978312173,510.375,741.2726702372233,317.3153166947255,3.00604940043433
205.00129401902052,16.273777984362884,167.61748816323365,536.103125,519.2625,261.6723042260544,1494.4625,510.296875,742.5765625,317.32042225587867,3.0124441379491587
206.09343847424213,16.26874129690623,168.171875,536.015625,517.5984375,261.7746444764873,1494.128125,510.21875,746.31328125,317.3255278170319,3.015982455904718
207.21236161219366,16.26370460944958,168.171875,536.015625,518.928125,261.8769847269201,1484.859375,509.5109375,747.725,317.33063337818515,3.049426841041495
207.71975061696054,16.258667921992927,168.22498455102104,536.015625,522.2612848917644,261.97932497735303,1481.254190826416,504.37421875,746.390661239624,317.3357389393384,3.077671221878324
207.79892728068316,16.253631234536275,169.1911066963786,536.0296875,523.4140625,262.08166522778583,1485.771875,509.5,753.0179687499999,317.3408445004917,3.0855430834673334
207.87810394440572,16.157632550836496,169.85307796796164,536.0625,525.3625,262.18400547821875,1479.609375,509.5,755.21953125,317.3459500616449,3.10205327497513
207.95728060812831,16.14404296875,170.26674167628292,536.0625,524.521875,262.28634572865155,1491.146875,509.5,758.2796874999999,317.3510556227982,3.111103013192016
208.25672095733472,16.14404296875,171.24653391661698,536.0625,524.6732275644938,262.38868597908447,1508.1816296895345,509.803125,759.4903732935588,317.3561611839514,3.115451992347182
209.26251782183405,16.14404296875,171.33451520141801,535.9640625,523.3921875,262.4910262295173,1504.80625,510.9421875,755.5609374999999,317.3612667451047,3.132903803800406
210.53259081206386,16.067320346832275,171.41469612247067,535.734375,525.5640625,262.5933664799501,1491.9125,509.7578125,751.64765625,317.36637230625786,3.1350455650647095
211.13522982540817,16.05615234375,171.4948770435233,535.734375,527.584375,262.695706730383,1505.925,512.28125,752.48828125,317.37147786741116,3.137187326329014
211.35634150625197,16.05615234375,171.57505796457593,535.734375,529.0703125,262.7980469808158,1514.7,512.28125,751.1304687500001,317.37658342856435,3.1393290875933175
211.70870318709572,16.05615234375,171.65523888562853,535.55625,530.2421875,262.9003872312487,1511.6125,507.6265625,750.01640625,317.38168898971765,3.1363422046970637
211.83137736793955,15.92508453130722,171.73541980668116,535.140625,529.0705385843913,263.0027274816815,1521.380871073405,510.8828125,760.8232378005981,317.38679455087083,3.1154790216807196
211.95405154878333,15.906005859375,171.56124734480363,535.140625,527.8080342203276,263.10506773211443,1530.2257496495215,512.5,763.933309893217,317.39190011202413,3.095085462270863
212.7739568400035,15.906005859375,170.80859375,535.140625,524.6820113357364,263.67641593227376,1528.9942403012474,512.5,767.8472819480735,317.3970056731774,3.0800212191233203
214.96243856123496,15.906005859375,170.75692923798573,535.0661333719889,527.5347755111136,263.9584093308987,1518.537371366764,512.5,769.679100663122,317.4021112343306,3.061609858142767
215.0333460193311,15.805424413051837,169.77379320664292,534.890625,529.5848568800131,263.9998214549588,1520.8946907827506,512.072944600058,767.71235656003,317.4072167954839,3.033791254107826
215.68750397338405,15.790324109906361,169.67966505891889,534.890625,529.2838282789706,264.0412335790189,1523.9093580669403,514.4860475394404,774.9721062413532,317.41232235663716,3.0090139160840725
215.84037832259764,15.789972381887294,169.5931323499059,534.890625,528.2899228946336,264.08264570307915,1537.4797429140344,514.1778674205144,777.7723830239122,317.4174279177904,2.9793515022708257
217.33506834715445,15.789620653868228,169.50659964089283,535.0074218908945,527.9243454171943,264.12405782713927,1536.807606594022,517.046875,771.4305504274367,317.4225334789436,2.9541735484061475
217.38650671154758,15.789268925849159,169.42006693187983,535.28125,530.0255308087095,264.1654699511994,1539.3104290212248,517.046875,774.1621696113968,317.42763904009684,2.9332934469856418
217.3842354803533,15.788917197830092,169.3335342228668,535.28125,531.2757665557893,264.20688207525956,1534.505087800598,516.3383880696423,776.6878915358591,317.4327446012501,2.902658593861957
217.381964249159,15.788565469811022,169.24700151385377,535.28125,531.5591555167739,264.24829419931973,1527.7433445368831,512.5415806053353,779.4204690487368,317.4378501624034,2.878639300308103
217.00868417802573,15.788213741791957,169.16046880484072,536.2364375432333,532.5022508167903,264.28970632337985,1526.4850625210636,515.203125,772.4127029616166,317.44295572355657,2.8601909771319227
216.5852292449166,15.787862013772887,169.07393609582772,536.34375,533.1356395824782,264.33111844744,1526.7124935743143,515.203125,777.7668776071453,317.44806128470987,2.84353739601101
